user_id,content_id,watch_date,completion_percentage,rating,watched_on_device
USR_239,NFX_939,2024-11-04,21,2.5,Smart TV
USR_239,AMZ_1399,2024-01-13,42,3.2,Mobile
USR_239,DSN_32,2024-04-18,84,4.1,Tablet
USR_239,DSN_7,2024-01-23,96,3.5,TV
USR_239,NFX_7666,2023-11-14,96,4.7,Tablet
USR_239,DSN_979,2023-11-02,78,2.6,Laptop
USR_239,NFX_7888,2023-11-29,93,3.8,Mobile
USR_239,NFX_4703,2024-10-16,71,3.0,TV
USR_239,NFX_2745,2024-02-17,25,1.6,Laptop
USR_239,NFX_8545,2024-09-21,11,,TV
USR_239,AMZ_342,2024-04-06,11,,Laptop
USR_239,NFX_5526,2024-08-27,35,2.5,Tablet
USR_239,DSN_922,2024-05-07,57,3.6,TV
USR_239,NFX_494,2024-02-02,14,,Tablet
USR_239,DSN_239,2023-12-16,55,3.4,Mobile
USR_239,NFX_5750,2024-03-08,62,3.5,Smart TV
USR_239,AMZ_4084,2023-12-16,22,2.5,Tablet
USR_239,NFX_1797,2024-08-14,35,2.4,Mobile
USR_239,NFX_4972,2024-08-31,53,3.7,Laptop
USR_239,DSN_440,2024-02-17,55,3.5,Smart TV
USR_239,NFX_4422,2024-04-28,26,2.5,Smart TV
USR_239,DSN_1234,2024-10-08,53,2.1,TV
USR_239,NFX_5303,2024-11-06,38,3.1,Mobile
USR_239,NFX_4452,2023-09-21,66,2.7,Mobile
USR_240,NFX_4460,2024-05-04,85,4.1,Mobile
USR_240,NFX_5430,2023-11-01,22,2.9,Laptop
USR_240,NFX_2261,2022-12-22,23,3.0,Mobile
USR_240,NFX_2000,2024-02-27,59,3.8,Laptop
USR_240,NFX_7210,2022-12-27,74,4.0,Mobile
USR_240,NFX_826,2023-02-10,89,4.6,TV
USR_240,NFX_5279,2023-11-27,91,4.7,Tablet
USR_240,NFX_4684,2023-03-06,76,3.5,Mobile
USR_240,NFX_4220,2024-04-14,100,3.7,Mobile
USR_240,NFX_1418,2023-08-28,18,2.3,Smart TV
USR_240,NFX_278,2023-04-06,69,2.4,Tablet
USR_240,NFX_5894,2024-08-23,38,1.3,Smart TV
USR_240,NFX_6593,2024-02-09,24,2.4,Smart TV
USR_240,NFX_2719,2024-07-04,49,2.3,TV
USR_240,NFX_4007,2023-07-20,79,2.9,TV
USR_240,NFX_4932,2024-07-26,74,3.1,TV
USR_240,NFX_5789,2023-10-26,82,4.2,Smart TV
USR_240,NFX_5905,2023-10-09,19,2.4,Smart TV
USR_240,NFX_2561,2024-06-25,59,2.7,Smart TV
USR_240,NFX_7908,2023-01-15,72,3.0,Mobile
USR_240,NFX_1450,2024-09-10,67,2.2,Mobile
USR_240,NFX_2829,2024-01-01,67,3.4,TV
USR_240,NFX_5018,2024-09-04,95,4.6,Mobile
USR_240,NFX_5927,2023-03-21,11,,Laptop
USR_240,NFX_5545,2024-09-16,63,2.6,Mobile
USR_240,NFX_4863,2023-05-28,33,3.1,Smart TV
USR_240,NFX_8259,2024-09-09,24,2.1,Laptop
USR_240,NFX_4284,2024-07-04,44,2.7,Smart TV
USR_240,NFX_3160,2023-05-03,54,2.5,Laptop
USR_240,NFX_4851,2024-01-27,96,4.4,Tablet
USR_240,NFX_1198,2024-07-11,98,4.3,TV
USR_240,NFX_5378,2024-10-25,62,3.4,TV
USR_240,NFX_3794,2024-11-07,46,3.7,Laptop
USR_240,NFX_5875,2023-12-15,89,4.5,TV
USR_240,NFX_779,2023-09-20,84,3.9,Mobile
USR_240,NFX_2996,2024-11-28,28,2.0,Smart TV
USR_240,NFX_1604,2023-09-27,12,,Smart TV
USR_240,NFX_2686,2023-08-03,56,3.7,Mobile
USR_240,NFX_5919,2024-11-06,28,1.1,TV
USR_240,NFX_3815,2024-05-14,43,3.5,Mobile
USR_240,NFX_5268,2024-09-18,20,1.5,TV
USR_240,NFX_1032,2024-11-15,16,1.8,Smart TV
USR_240,NFX_4699,2023-01-10,85,4.4,TV
USR_240,NFX_7239,2023-04-26,80,4.0,Tablet
USR_240,NFX_5657,2024-06-18,69,3.1,Mobile
USR_240,NFX_4849,2024-04-05,97,4.6,Smart TV
USR_240,NFX_6079,2024-06-28,99,4.7,TV
USR_240,NFX_3363,2023-04-17,65,2.6,Tablet
USR_240,NFX_5525,2023-01-01,18,3.0,Smart TV
USR_240,NFX_5127,2024-09-19,80,3.7,Tablet
USR_240,NFX_7178,2024-11-11,81,4.6,Mobile
USR_240,NFX_1249,2024-06-06,16,2.1,Tablet
USR_240,NFX_4966,2023-11-13,13,,Mobile
USR_240,NFX_4080,2022-12-29,22,2.0,Mobile
USR_240,NFX_7056,2023-12-01,51,2.6,TV
USR_240,NFX_5627,2024-08-07,49,3.5,Smart TV
USR_240,NFX_1315,2023-05-28,78,2.7,Tablet
USR_240,NFX_4244,2023-04-11,16,2.5,TV
USR_240,NFX_1512,2022-12-13,44,3.4,Smart TV
USR_240,NFX_5357,2024-04-03,99,3.8,TV
USR_240,NFX_1172,2024-02-10,73,3.0,Tablet
USR_240,NFX_1471,2024-02-21,18,2.3,Smart TV
USR_240,NFX_4245,2024-10-21,26,1.5,TV
USR_240,NFX_2853,2024-10-15,46,3.2,Smart TV
USR_240,NFX_484,2023-03-15,17,1.2,Smart TV
USR_240,NFX_6031,2023-12-24,61,2.9,Mobile
USR_240,NFX_1055,2024-03-11,73,3.9,Tablet
USR_240,NFX_2169,2024-10-11,96,4.8,Mobile
USR_240,NFX_1607,2023-04-11,62,2.1,Mobile
USR_240,NFX_2014,2022-12-17,50,3.1,Smart TV
USR_240,NFX_4865,2023-11-27,39,3.2,Smart TV
USR_240,NFX_5067,2023-10-05,89,4.8,Smart TV
USR_240,NFX_3424,2023-10-30,84,4.8,Smart TV
USR_240,NFX_5480,2022-12-29,19,2.0,Smart TV
USR_240,NFX_7708,2023-03-13,83,4.5,TV
USR_240,NFX_3711,2024-07-01,76,3.7,Smart TV
USR_241,NFX_1565,2024-11-21,33,1.7,Smart TV
USR_241,NFX_5672,2024-10-22,38,2.7,Tablet
USR_241,NFX_3263,2024-09-27,13,,Laptop
USR_241,NFX_4059,2024-10-20,82,3.8,Laptop
USR_241,AMZ_362,2024-10-10,50,3.8,Mobile
USR_241,NFX_4660,2024-09-17,80,4.5,Tablet
USR_241,AMZ_6031,2024-10-18,29,2.4,Mobile
USR_241,NFX_2648,2024-11-01,48,3.3,Smart TV
USR_241,NFX_1337,2024-11-28,98,3.7,Tablet
USR_241,AMZ_1587,2024-10-06,71,3.8,TV
USR_241,NFX_1594,2024-10-27,23,2.0,Laptop
USR_241,AMZ_1783,2024-10-28,80,4.3,Mobile
USR_241,NFX_140,2024-09-25,43,2.8,Laptop
USR_241,NFX_7829,2024-11-23,91,3.4,Mobile
USR_241,NFX_8112,2024-09-25,11,,Tablet
USR_241,AMZ_5291,2024-11-20,66,2.9,Smart TV
USR_241,AMZ_4518,2024-11-02,98,3.5,Tablet
USR_241,NFX_2984,2024-10-24,32,1.0,TV
USR_241,NFX_3233,2024-11-17,81,3.6,Tablet
USR_241,AMZ_1118,2024-09-27,73,2.8,Laptop
USR_241,NFX_6202,2024-09-19,26,2.4,Mobile
USR_241,NFX_8772,2024-10-20,94,4.0,Mobile
USR_241,NFX_5004,2024-10-02,47,3.2,TV
USR_241,AMZ_3320,2024-11-09,80,3.9,TV
USR_241,NFX_2971,2024-10-31,80,4.2,Smart TV
USR_241,NFX_1514,2024-10-31,12,,Mobile
USR_241,NFX_1853,2024-11-07,75,4.2,TV
USR_241,NFX_7143,2024-11-02,76,3.6,Mobile
USR_241,NFX_7349,2024-11-21,62,2.7,TV
USR_241,AMZ_2221,2024-10-20,34,2.1,Smart TV
USR_241,NFX_4173,2024-11-03,14,,Mobile
USR_241,NFX_4481,2024-10-25,46,3.3,Laptop
USR_241,AMZ_895,2024-09-25,58,4.2,Tablet
USR_241,AMZ_3435,2024-10-24,46,2.8,TV
USR_241,DSN_725,2024-11-03,83,4.4,Tablet
USR_242,NFX_2942,2024-11-10,76,2.6,Mobile
USR_242,NFX_3944,2024-11-19,16,2.7,Smart TV
USR_242,NFX_7571,2024-11-02,28,2.7,TV
USR_242,NFX_2415,2024-11-14,10,,TV
USR_242,NFX_6477,2024-11-10,21,1.2,Mobile
USR_242,AMZ_885,2024-11-01,61,3.0,Laptop
USR_242,NFX_1638,2024-11-20,16,1.0,Mobile
USR_242,DSN_326,2024-11-16,23,2.5,Tablet
USR_242,NFX_2854,2024-11-03,11,,TV
USR_242,NFX_1371,2024-11-18,97,4.1,TV
USR_242,NFX_7254,2024-11-22,33,1.3,Tablet
USR_242,NFX_2151,2024-11-23,37,1.8,Smart TV
USR_242,NFX_2675,2024-11-22,49,2.7,Smart TV
USR_242,AMZ_7159,2024-11-01,19,1.6,Smart TV
USR_242,AMZ_5751,2024-11-24,75,2.8,Smart TV
USR_242,NFX_678,2024-11-14,53,3.1,Laptop
USR_242,NFX_5825,2024-11-24,57,3.7,TV
USR_242,NFX_7623,2024-11-06,81,4.1,Smart TV
USR_242,NFX_2676,2024-11-23,13,,Tablet
USR_242,NFX_1229,2024-11-06,89,4.8,Laptop
USR_242,DSN_246,2024-11-17,42,2.8,Mobile
USR_242,NFX_2977,2024-11-21,29,2.3,Laptop
USR_242,NFX_2404,2024-11-02,52,2.9,Tablet
USR_242,NFX_4308,2024-11-16,67,3.8,Mobile
USR_242,NFX_124,2024-11-04,12,,Laptop
USR_242,NFX_6663,2024-11-20,49,3.1,Tablet
USR_242,NFX_6498,2024-11-02,45,2.9,TV
USR_242,DSN_950,2024-11-24,64,2.7,Smart TV
USR_242,NFX_5154,2024-11-25,29,2.2,Smart TV
USR_242,NFX_2514,2024-11-10,74,2.6,TV
USR_242,NFX_4130,2024-11-27,82,4.2,Smart TV
USR_242,NFX_69,2024-11-16,83,4.3,Smart TV
USR_242,NFX_4226,2024-11-27,34,1.0,Mobile
USR_242,NFX_4495,2024-11-10,100,3.7,Laptop
USR_242,NFX_260,2024-11-24,67,3.4,TV
USR_242,NFX_1483,2024-11-24,73,3.4,Laptop
USR_242,NFX_2305,2024-11-21,35,2.5,TV
USR_242,NFX_3850,2024-11-09,67,2.7,Mobile
USR_242,NFX_3724,2024-11-11,42,2.5,Mobile
USR_242,DSN_193,2024-11-13,35,1.7,Smart TV
USR_242,AMZ_8477,2024-11-11,36,2.4,Mobile
USR_242,NFX_4469,2024-11-22,71,3.9,Tablet
USR_242,AMZ_7470,2024-11-08,30,1.6,Laptop
USR_242,NFX_1634,2024-11-08,98,4.4,Laptop
USR_242,AMZ_3124,2024-11-23,99,4.7,Smart TV
USR_242,NFX_6451,2024-11-20,55,3.9,Smart TV
USR_242,NFX_3682,2024-11-28,51,3.5,TV
USR_242,NFX_2648,2024-11-06,88,4.0,Smart TV
USR_242,NFX_6659,2024-11-16,22,1.4,Laptop
USR_242,NFX_5405,2024-11-12,16,2.0,Laptop
USR_242,NFX_504,2024-11-10,43,2.6,Smart TV
USR_242,NFX_4183,2024-11-10,83,3.6,TV
USR_242,NFX_1437,2024-11-02,62,3.0,Laptop
USR_242,NFX_3541,2024-11-10,82,3.9,TV
USR_242,NFX_3341,2024-11-10,82,4.6,Mobile
USR_242,NFX_3287,2024-11-26,43,2.7,TV
USR_242,NFX_1715,2024-11-02,69,3.6,Smart TV
USR_242,NFX_6674,2024-11-09,87,3.8,Laptop
USR_242,NFX_6044,2024-11-28,41,3.2,Laptop
USR_242,NFX_4326,2024-11-22,71,4.1,Mobile
USR_242,NFX_2574,2024-11-05,16,1.5,TV
USR_242,NFX_3741,2024-11-05,81,4.5,Tablet
USR_242,AMZ_490,2024-11-06,70,3.5,Smart TV
USR_242,NFX_7867,2024-11-07,39,1.9,Smart TV
USR_242,NFX_1917,2024-11-25,49,3.5,TV
USR_242,AMZ_2514,2024-11-18,62,2.4,TV
USR_242,AMZ_1723,2024-11-14,38,2.5,TV
USR_242,NFX_8353,2024-11-09,81,3.5,Tablet
USR_242,NFX_1847,2024-11-15,71,3.0,Tablet
USR_242,NFX_6393,2024-11-15,96,4.0,Mobile
USR_242,NFX_2808,2024-11-23,78,3.4,Laptop
USR_242,AMZ_23,2024-11-03,13,,Smart TV
USR_242,DSN_447,2024-11-21,56,3.2,Mobile
USR_242,NFX_3420,2024-11-08,77,2.7,Laptop
USR_242,AMZ_2978,2024-11-14,98,3.4,Tablet
USR_242,NFX_5089,2024-11-14,89,4.2,Tablet
USR_242,AMZ_9010,2024-11-28,66,3.4,TV
USR_242,NFX_2218,2024-11-02,27,1.4,TV
USR_242,NFX_3220,2024-11-24,64,3.1,Smart TV
USR_242,DSN_565,2024-11-16,65,3.3,Smart TV
USR_242,NFX_1654,2024-11-16,84,4.4,Smart TV
USR_242,NFX_5801,2024-11-21,81,4.1,Laptop
USR_242,NFX_2922,2024-11-23,11,,Laptop
USR_242,NFX_639,2024-11-10,52,3.4,Laptop
USR_242,NFX_4763,2024-11-06,24,1.4,TV
USR_242,NFX_3883,2024-11-01,33,3.1,Tablet
USR_242,NFX_3852,2024-11-27,80,4.5,Tablet
USR_242,NFX_6930,2024-11-06,60,2.8,Tablet
USR_242,NFX_706,2024-11-09,57,3.6,Mobile
USR_242,NFX_3222,2024-11-04,66,3.4,Mobile
USR_242,NFX_771,2024-11-12,97,3.6,Laptop
USR_242,NFX_3632,2024-11-22,17,2.3,Smart TV
USR_242,AMZ_8753,2024-11-17,22,2.6,Laptop
USR_242,DSN_64,2024-11-24,18,1.4,Laptop
USR_242,NFX_3696,2024-11-24,68,3.7,Tablet
USR_242,DSN_923,2024-11-07,24,1.7,Tablet
USR_243,DSN_1215,2023-10-11,19,1.9,Tablet
USR_243,DSN_1319,2024-07-05,100,3.5,Smart TV
USR_243,AMZ_7685,2024-03-24,29,2.1,Mobile
USR_243,AMZ_952,2024-08-25,68,2.7,Laptop
USR_243,AMZ_6151,2023-11-17,90,4.9,Smart TV
USR_243,AMZ_438,2023-04-11,46,3.8,Tablet
USR_243,AMZ_9096,2024-06-16,10,,Tablet
USR_243,AMZ_2780,2023-12-23,34,2.0,Mobile
USR_243,AMZ_4809,2024-03-09,73,4.1,TV
USR_243,AMZ_6107,2024-03-26,20,2.0,Mobile
USR_243,AMZ_1750,2023-05-19,67,2.8,Laptop
USR_243,AMZ_908,2024-07-02,97,3.7,Tablet
USR_243,AMZ_6135,2023-10-09,95,4.0,Tablet
USR_243,AMZ_7268,2024-10-01,49,3.8,Mobile
USR_243,AMZ_1034,2024-05-11,41,3.3,Laptop
USR_243,AMZ_1432,2024-03-17,53,3.2,Mobile
USR_243,AMZ_6047,2024-03-28,50,3.6,Smart TV
USR_243,AMZ_6800,2023-04-24,64,4.1,Smart TV
USR_243,AMZ_5527,2024-01-18,56,2.4,Tablet
USR_243,DSN_950,2023-06-14,76,3.4,Tablet
USR_243,AMZ_174,2024-03-14,53,3.7,Tablet
USR_243,AMZ_5914,2023-05-25,69,3.0,Laptop
USR_243,AMZ_8863,2023-09-22,46,2.6,Tablet
USR_243,DSN_1048,2023-12-21,25,1.6,Smart TV
USR_243,AMZ_2392,2024-03-01,10,,Tablet
USR_243,DSN_1100,2024-03-05,87,4.3,Mobile
USR_243,DSN_1214,2023-07-11,90,4.0,Smart TV
USR_243,AMZ_8188,2023-09-03,27,2.2,Mobile
USR_243,AMZ_8184,2024-09-14,75,2.4,Laptop
USR_243,AMZ_1910,2023-05-07,92,3.7,Tablet
USR_243,AMZ_6015,2023-05-20,60,2.8,TV
USR_243,AMZ_7817,2024-10-30,53,3.6,Laptop
USR_243,AMZ_7608,2023-08-22,43,3.9,Mobile
USR_243,AMZ_9147,2024-06-28,30,1.2,Tablet
USR_243,AMZ_1431,2023-08-25,32,1.3,Smart TV
USR_243,AMZ_3793,2023-11-10,76,3.1,TV
USR_243,DSN_1161,2023-04-30,33,2.4,Smart TV
USR_243,AMZ_5311,2024-10-08,29,1.2,Laptop
USR_243,AMZ_2167,2023-06-24,67,3.1,Laptop
USR_243,DSN_27,2023-04-27,12,,Mobile
USR_243,AMZ_5984,2024-02-17,64,2.6,TV
USR_243,AMZ_8340,2024-08-26,50,4.0,Mobile
USR_243,DSN_1041,2023-12-30,42,3.7,Mobile
USR_243,DSN_618,2024-08-25,18,2.1,TV
USR_243,DSN_773,2024-05-05,15,2.3,Laptop
USR_243,DSN_1047,2023-04-15,63,2.7,Mobile
USR_243,AMZ_7800,2023-04-12,68,3.1,TV
USR_243,AMZ_9061,2024-06-19,96,4.7,Mobile
USR_243,AMZ_3759,2023-08-30,97,5.0,Laptop
USR_243,DSN_1082,2023-04-11,43,3.0,Laptop
USR_243,AMZ_3874,2023-07-17,84,4.3,Smart TV
USR_243,AMZ_3988,2023-05-12,26,1.5,Smart TV
USR_243,DSN_491,2023-10-03,59,4.0,TV
USR_243,DSN_1442,2024-05-26,15,2.0,TV
USR_243,AMZ_5714,2023-11-15,98,4.4,Laptop
USR_243,AMZ_7955,2023-08-14,62,3.3,TV
USR_243,AMZ_7861,2023-08-11,86,3.7,Smart TV
USR_243,AMZ_9392,2023-09-30,50,2.9,Smart TV
USR_243,AMZ_2536,2024-06-16,76,3.1,Tablet
USR_243,DSN_920,2023-11-23,63,3.9,Tablet
USR_243,AMZ_7830,2024-09-26,43,3.9,Mobile
USR_243,AMZ_9411,2023-10-31,57,2.4,Laptop
USR_243,AMZ_5484,2024-09-26,31,2.6,Smart TV
USR_243,AMZ_1969,2023-04-18,22,2.4,Tablet
USR_243,AMZ_6709,2023-10-29,60,3.2,Smart TV
USR_243,AMZ_402,2024-08-29,16,2.4,TV
USR_243,DSN_258,2023-11-03,86,4.1,Smart TV
USR_243,DSN_7,2024-07-20,58,2.7,Laptop
USR_243,AMZ_7764,2024-10-08,66,3.6,TV
USR_243,DSN_130,2023-11-13,16,2.2,Tablet
USR_243,AMZ_6021,2024-07-09,50,2.6,Laptop
USR_243,DSN_1040,2024-09-30,49,3.1,Smart TV
USR_243,AMZ_5077,2023-11-22,89,4.5,Tablet
USR_243,DSN_188,2024-01-09,38,1.7,Mobile
USR_243,AMZ_7796,2024-07-03,50,3.2,Laptop
USR_243,DSN_1227,2023-05-17,69,2.9,Mobile
USR_243,AMZ_4808,2023-12-30,22,1.9,Laptop
USR_243,AMZ_8835,2024-04-29,61,2.5,TV
USR_243,AMZ_9500,2024-02-11,100,4.5,Tablet
USR_243,AMZ_7975,2024-04-27,46,3.5,Smart TV
USR_243,AMZ_7303,2023-12-31,53,3.0,Smart TV
USR_243,AMZ_7702,2023-10-07,10,,Smart TV
USR_243,AMZ_172,2024-06-01,48,3.0,Mobile
USR_243,DSN_117,2024-03-31,52,3.8,Laptop
USR_243,AMZ_8252,2024-02-12,79,3.2,Smart TV
USR_243,AMZ_8738,2023-04-17,98,4.7,Tablet
USR_243,DSN_1423,2023-10-02,19,1.8,Smart TV
USR_243,AMZ_667,2024-11-06,46,3.0,TV
USR_243,AMZ_9212,2023-04-16,68,2.5,Smart TV
USR_243,AMZ_6764,2024-10-12,92,3.7,Mobile
USR_243,AMZ_2210,2023-11-06,88,4.8,Smart TV
USR_243,AMZ_5166,2023-05-20,46,2.8,Mobile
USR_243,AMZ_4584,2023-04-07,55,2.4,Tablet
USR_243,DSN_260,2024-02-20,71,2.9,Mobile
USR_243,AMZ_5390,2023-09-06,20,1.0,Smart TV
USR_244,NFX_1065,2024-07-28,16,2.2,Tablet
USR_244,NFX_4709,2024-01-13,32,1.0,Mobile
USR_244,NFX_8644,2024-07-07,44,2.6,TV
USR_244,NFX_1246,2024-03-10,22,1.7,Smart TV
USR_244,NFX_6795,2023-12-28,32,1.3,Laptop
USR_244,NFX_1473,2024-10-15,55,3.4,Smart TV
USR_244,NFX_696,2024-10-04,81,3.5,Smart TV
USR_244,NFX_5802,2024-11-21,91,3.8,Mobile
USR_244,NFX_271,2024-06-30,57,3.3,Tablet
USR_244,NFX_1737,2024-05-02,93,4.6,Tablet
USR_244,NFX_886,2024-05-24,17,2.8,Smart TV
USR_244,NFX_5090,2024-07-09,55,3.2,TV
USR_244,NFX_532,2024-07-10,46,3.8,Mobile
USR_244,NFX_2409,2024-06-20,44,3.7,TV
USR_244,NFX_5,2024-10-16,25,2.9,TV
USR_244,NFX_5092,2024-05-15,15,2.5,Smart TV
USR_244,NFX_4163,2024-08-09,59,4.0,Tablet
USR_244,NFX_2472,2024-01-01,80,3.7,TV
USR_244,NFX_4032,2024-07-04,71,3.6,Mobile
USR_244,NFX_6456,2024-04-07,97,5.0,Mobile
USR_244,NFX_5205,2024-04-27,99,3.8,Smart TV
USR_244,NFX_1625,2023-12-23,16,1.9,Laptop
USR_244,NFX_7342,2024-07-08,68,3.8,Laptop
USR_244,DSN_74,2024-08-11,30,1.5,Laptop
USR_244,NFX_2900,2024-09-11,15,2.9,Mobile
USR_244,NFX_3700,2024-02-09,73,4.1,TV
USR_244,NFX_1480,2024-08-08,69,3.4,Smart TV
USR_244,NFX_4518,2024-07-25,19,2.2,Laptop
USR_244,NFX_390,2024-03-25,17,2.2,Tablet
USR_244,NFX_6941,2024-01-01,39,1.2,Tablet
USR_244,NFX_1587,2024-01-20,100,4.5,Tablet
USR_244,NFX_1127,2024-11-12,48,2.9,Tablet
USR_244,NFX_6549,2024-07-08,81,4.0,Tablet
USR_244,NFX_6744,2024-11-08,55,3.5,TV
USR_244,NFX_3887,2024-10-04,83,4.9,Laptop
USR_244,NFX_3601,2024-06-28,65,2.8,Laptop
USR_244,DSN_199,2024-07-30,44,4.1,Mobile
USR_244,NFX_7125,2024-01-21,67,3.3,Tablet
USR_244,NFX_2528,2024-06-13,43,3.8,Mobile
USR_244,NFX_3521,2024-09-15,35,2.2,TV
USR_244,NFX_2297,2024-05-03,11,,Smart TV
USR_244,NFX_5244,2024-05-15,53,2.9,Tablet
USR_244,NFX_4964,2024-06-06,98,4.4,Mobile
USR_244,DSN_99,2024-04-07,88,3.5,Mobile
USR_244,DSN_1054,2024-02-29,96,4.0,Tablet
USR_244,NFX_8482,2024-02-27,47,2.7,Tablet
USR_244,NFX_6318,2023-12-23,12,,TV
USR_244,NFX_3884,2024-09-09,38,2.4,Tablet
USR_244,NFX_883,2024-01-22,75,3.3,Tablet
USR_244,NFX_1622,2024-11-11,33,2.3,Tablet
USR_244,NFX_8189,2024-02-25,75,2.7,Tablet
USR_244,NFX_880,2024-02-14,89,4.3,Laptop
USR_244,NFX_2080,2023-12-29,44,2.7,Mobile
USR_244,NFX_4908,2024-01-25,62,2.7,Laptop
USR_244,NFX_1361,2023-12-21,93,4.7,TV
USR_244,NFX_7725,2024-06-23,42,3.2,Mobile
USR_244,NFX_3182,2024-08-26,17,2.0,Smart TV
USR_244,NFX_3655,2024-11-16,13,,Laptop
USR_244,NFX_1277,2024-07-18,68,3.3,TV
USR_244,NFX_2519,2024-09-17,65,3.3,TV
USR_244,NFX_7721,2024-03-26,21,1.2,Laptop
USR_244,NFX_890,2024-05-21,32,1.9,TV
USR_244,NFX_3965,2024-03-01,78,4.1,Laptop
USR_244,NFX_6166,2024-04-26,58,2.3,Laptop
USR_244,DSN_938,2024-01-25,29,3.1,Smart TV
USR_244,NFX_6674,2023-12-29,38,1.7,Mobile
USR_244,NFX_1873,2024-05-07,87,3.6,TV
USR_244,NFX_2797,2024-06-06,10,,Smart TV
USR_244,NFX_3519,2024-09-25,64,3.7,TV
USR_244,NFX_4685,2024-03-04,45,3.4,Smart TV
USR_244,NFX_1701,2024-06-23,96,4.2,TV
USR_244,NFX_493,2024-08-21,13,,Mobile
USR_244,NFX_7257,2024-02-21,87,3.9,Laptop
USR_244,NFX_6250,2024-07-18,31,2.0,Tablet
USR_244,NFX_6806,2024-06-26,91,3.7,Tablet
USR_244,NFX_2346,2024-11-15,22,1.3,Tablet
USR_244,NFX_2818,2024-07-13,89,4.3,Mobile
USR_244,NFX_5690,2024-10-28,30,1.4,TV
USR_244,NFX_434,2024-11-05,86,4.0,Smart TV
USR_244,NFX_3382,2024-05-24,86,3.4,TV
USR_244,NFX_2423,2024-06-02,89,5.0,Tablet
USR_244,NFX_2525,2024-04-24,12,,Tablet
USR_244,NFX_2997,2024-07-23,13,,Mobile
USR_244,NFX_6568,2024-09-25,39,1.2,Laptop
USR_244,NFX_8574,2024-09-22,42,3.0,Tablet
USR_244,NFX_3685,2024-05-01,35,1.7,Mobile
USR_244,NFX_6167,2024-05-17,40,2.9,Tablet
USR_244,NFX_5399,2024-05-01,86,4.9,Smart TV
USR_244,NFX_2108,2023-12-18,48,3.2,TV
USR_244,NFX_5363,2024-04-09,57,3.2,TV
USR_244,NFX_4111,2023-12-19,89,4.7,Laptop
USR_244,NFX_8599,2024-03-31,14,,Mobile
USR_244,NFX_2404,2024-10-17,90,3.9,Mobile
USR_244,NFX_3491,2024-11-16,31,2.4,Smart TV
USR_244,NFX_5888,2024-02-19,94,3.6,Mobile
USR_244,NFX_1978,2024-03-25,55,2.5,Tablet
USR_245,NFX_6030,2024-04-01,83,3.4,Laptop
USR_245,NFX_8421,2023-09-01,22,1.7,TV
USR_245,DSN_692,2024-02-14,92,3.6,Smart TV
USR_245,NFX_539,2024-04-06,91,4.3,Mobile
USR_245,NFX_3103,2023-04-19,65,3.1,Laptop
USR_245,NFX_2740,2024-01-23,18,2.2,TV
USR_245,NFX_7575,2024-05-01,17,2.6,Laptop
USR_245,NFX_376,2024-08-10,38,1.5,Mobile
USR_245,NFX_1126,2024-05-19,41,2.6,Smart TV
USR_245,NFX_7021,2023-10-13,82,5.0,TV
USR_245,NFX_4715,2023-06-13,44,3.1,Mobile
USR_245,NFX_3580,2024-08-28,39,2.1,Mobile
USR_245,NFX_3741,2023-04-06,73,2.9,Mobile
USR_245,NFX_2854,2024-02-10,85,4.1,Mobile
USR_245,NFX_4177,2024-02-08,60,3.6,Mobile
USR_245,DSN_1403,2024-07-07,88,3.7,Mobile
USR_245,NFX_5047,2024-08-20,55,2.7,Smart TV
USR_245,NFX_7089,2024-03-11,52,3.0,Smart TV
USR_245,NFX_8780,2024-10-08,42,2.7,Tablet
USR_245,DSN_141,2024-04-15,73,3.8,Tablet
USR_245,NFX_7415,2024-07-06,68,2.7,TV
USR_245,DSN_14,2024-09-17,43,2.6,Smart TV
USR_245,NFX_1878,2023-05-20,99,4.1,Mobile
USR_245,NFX_5853,2024-11-19,29,1.3,Smart TV
USR_245,NFX_3784,2023-10-03,57,2.5,Mobile
USR_245,NFX_1238,2023-12-27,45,3.8,Laptop
USR_245,NFX_3005,2024-08-25,47,3.9,Tablet
USR_245,NFX_7071,2023-10-10,97,4.6,TV
USR_245,AMZ_183,2023-11-05,26,2.4,Tablet
USR_245,DSN_710,2023-09-15,32,2.3,Mobile
USR_245,NFX_157,2023-08-08,55,3.8,Smart TV
USR_245,DSN_951,2024-05-18,87,3.9,Smart TV
USR_245,AMZ_1204,2024-05-07,14,,Laptop
USR_245,NFX_738,2024-08-16,33,1.5,Smart TV
USR_245,DSN_952,2024-05-26,97,3.9,TV
USR_245,DSN_433,2024-11-02,89,4.0,Tablet
USR_245,NFX_6111,2024-04-06,61,3.0,Tablet
USR_245,DSN_980,2023-11-09,55,3.7,Smart TV
USR_245,DSN_1419,2023-04-14,17,1.3,Smart TV
USR_245,NFX_2803,2023-04-19,42,2.6,Smart TV
USR_245,DSN_96,2023-08-26,57,2.7,TV
USR_245,DSN_323,2023-08-15,41,3.2,TV
USR_246,NFX_940,2024-06-05,11,,TV
USR_246,NFX_2451,2024-07-06,14,,TV
USR_246,DSN_1083,2024-10-08,73,3.9,Laptop
USR_246,NFX_3138,2024-07-14,39,2.4,Laptop
USR_246,NFX_7814,2024-07-04,30,1.3,Tablet
USR_246,AMZ_1393,2024-11-17,53,3.0,Laptop
