user_id,rank,title,type,source,score,content_id
USR_210,2,Howie Mandel's Animals Doing Things,TV Show,DISNEY,1.7504199953905015,DSN_510
USR_210,3,Benji the Hunted,Movie,DISNEY,1.6899749407513354,DSN_747
USR_211,1,Amelia: A Tale of Two Sisters,Movie,NETFLIX,5.745369865322893,NFX_5448
USR_211,2,Born to Be Free,Movie,NETFLIX,5.217609242202335,NFX_6363
USR_211,3,Walk with Me,Movie,NETFLIX,5.217609242202335,NFX_8692
USR_212,1,The Yeti Adventures,Movie,NETFLIX,0.47043744314504177,NFX_954
USR_212,2,Dolly Parton’s Christmas on the Square,Movie,NETFLIX,0.45567890819044027,NFX_1663
USR_212,3,Barbie: The Princess & the Popstar,Movie,NETFLIX,0.4527117171495201,NFX_6242
USR_213,1,The Amish Shunned,Movie,AMAZON,1.3752306690500746,AMZ_762
USR_213,2,Ted Bundy: Falling for a Killer,TV Show,AMAZON,1.3752306690500746,AMZ_802
USR_213,3,America's War on Drugs,TV Show,AMAZON,1.3752306690500746,AMZ_3290
USR_214,1,Gardeners of Eden,Movie,NETFLIX,1.7950484256428245,NFX_2946
USR_214,2,Defying the Nazis: The Sharps' War,Movie,NETFLIX,1.7950484256428245,NFX_6589
USR_214,3,The Surrounding Game,Movie,NETFLIX,1.7800924169197725,NFX_8524
USR_215,1,Mirzapur,TV Show,AMAZON,0.24267949021568985,AMZ_1651
USR_215,2,Wallflower,Movie,AMAZON,0.23618833408828524,AMZ_9474
USR_215,3,Les Misérables,Movie,NETFLIX,0.23046806988808344,NFX_2120
USR_216,1,VocabuLarry,Movie,AMAZON,0.7763662350032152,AMZ_177
USR_216,2,Marley & Me,Movie,AMAZON,0.7311155691769536,AMZ_9641
USR_216,3,Sam & Cat,TV Show,NETFLIX,0.7311155691769536,NFX_3304
USR_217,1,Forest Fairies,Movie,AMAZON,17.301223526194054,AMZ_10
USR_217,2,Sharkbait,Movie,AMAZON,17.301223526193997,AMZ_3774
USR_217,3,The Garfield Show,TV Show,NETFLIX,17.301223526193997,NFX_1765
USR_218,1,Corporate,Movie,AMAZON,2.5263325246363397,AMZ_2785
USR_218,2,Pollyanna,Movie,DISNEY,2.5240325762162663,DSN_1143
USR_218,3,Super Monsters Save Halloween,Movie,NETFLIX,2.512607365203441,NFX_4534
USR_219,1,Nikki Glaser: Bangin’,Movie,NETFLIX,0.5256187624113409,NFX_3471
USR_219,2,Adel Karam: Live from Beirut,Movie,NETFLIX,0.5256187624113409,NFX_5005
USR_219,3,DeRay Davis: How to Act Black,Movie,NETFLIX,0.5256187624113409,NFX_5171
USR_220,1,My Normal,Movie,AMAZON,15.655428725319682,AMZ_1542
USR_220,2,Alaigal Oivathillai,Movie,AMAZON,15.655428725319682,AMZ_7665
USR_220,3,Kiss My Act,Movie,AMAZON,15.655428725319682,AMZ_8687
USR_221,1,Survive the Night (4K UHD),Movie,AMAZON,3.811676559285361,AMZ_5559
USR_221,2,21,Movie,AMAZON,3.745736772761026,AMZ_7054
USR_221,3,Vadacurry,Movie,AMAZON,3.4888706610727915,AMZ_7209
USR_222,1,Harichandra,Movie,AMAZON,0.4024013734690247,AMZ_6777
USR_222,2,Twilight's Last Gleaming,Movie,AMAZON,0.37279565035785045,AMZ_7057
USR_222,3,"Good Night, and Good Luck",Movie,NETFLIX,0.37279565035785045,NFX_6878
USR_223,1,SHK HeroForce,TV Show,AMAZON,18.53059640108247,AMZ_1020
USR_223,2,Danger & Eggs,TV Show,AMAZON,18.53059640108247,AMZ_2728
USR_223,3,Arpo the Robot for All Kids - Save the Baby & More Robot Kids Cartoon,Movie,AMAZON,18.53059640108247,AMZ_3211
USR_224,1,Dancing at The Harvest Moon,Movie,AMAZON,2.403903122340591,AMZ_7548
USR_224,2,Sengottai,Movie,AMAZON,2.403903122340591,AMZ_7709
USR_224,3,Spider's Web,Movie,AMAZON,2.403903122340591,AMZ_8648
USR_225,1,Ujda Chaman (4K UHD),Movie,AMAZON,17.105253417374268,AMZ_234
USR_225,2,En Jeevan Paduthu,Movie,AMAZON,17.105253417374268,AMZ_4587
USR_225,3,Kaaviya Thalaivan,Movie,AMAZON,17.105253417374268,AMZ_7111
USR_226,1,Midnight Diner: Tokyo Stories,TV Show,NETFLIX,0.2592357170827715,NFX_524
USR_226,2,The Outsiders,TV Show,NETFLIX,0.22321085530355955,NFX_3883
USR_226,3,La Esclava Blanca,TV Show,NETFLIX,0.2224542082735308,NFX_5825
USR_227,1,The Wild Life of Dr. Ole,TV Show,DISNEY,1.2276783591590448,DSN_59
USR_227,2,What the Shark?,Movie,DISNEY,1.2085744887870744,DSN_157
USR_227,3,Shark Beach with Chris Hemsworth,Movie,DISNEY,1.1489817224180654,DSN_176
USR_228,1,Alma Matters,TV Show,NETFLIX,1.426917887883925,NFX_876
USR_228,2,Leah Remini: Scientology and the Aftermath,TV Show,NETFLIX,1.426917887883925,NFX_1755
USR_228,3,Theo Von: No Offense,Movie,NETFLIX,1.426917887883925,NFX_3617
USR_229,1,Les Misérables,Movie,NETFLIX,0.40875535857395856,NFX_2120
USR_229,2,ReMastered: The Lion's Share,Movie,NETFLIX,0.3087651492796305,NFX_3814
USR_229,3,Barely Lethal,Movie,NETFLIX,0.30563558599911217,NFX_6244
USR_230,1,Poldark,TV Show,AMAZON,1.023692984825398,AMZ_1286
USR_230,2,"Wrong Place, Wrong Time",Movie,AMAZON,1.023692984825398,AMZ_7677
USR_230,3,Sharks Of The Corn,Movie,AMAZON,1.023692984825398,AMZ_9402
USR_231,1,The Over-The-Hill Gang Rides Again,Movie,AMAZON,3.8154582583285843,AMZ_498
USR_231,2,RED GARTERS,Movie,AMAZON,3.576944381416682,AMZ_1194
USR_231,3,Ephraim's Rescue,Movie,AMAZON,3.527825545435769,AMZ_2546
USR_232,1,Shapes and Songs by Little Baby Bum,Movie,AMAZON,0.2409342950551656,AMZ_3996
USR_232,2,Number Zoo Adventures with Toddler Fun Learning,Movie,AMAZON,0.2409342950551656,AMZ_5739
USR_232,3,Knock Down The House,Movie,NETFLIX,0.2215774046661473,NFX_3872
USR_233,1,Tarzan II,Movie,DISNEY,2.80357538102124,DSN_493
USR_233,2,Kronk's New Groove,Movie,DISNEY,2.80357538102124,DSN_995
USR_233,3,Little Dragon Maiden,Movie,NETFLIX,2.718579853222584,NFX_7311
USR_234,1,Frenemies,Movie,DISNEY,0.18771062030039226,DSN_902
USR_234,2,The Suite Life of Zack & Cody,TV Show,DISNEY,0.18771062030039226,DSN_1343
USR_234,3,The Thirteenth Year,Movie,DISNEY,0.18771062030039226,DSN_1346
USR_235,1,A Bride for Christmas,Movie,AMAZON,0.22519018181966693,AMZ_3936
USR_235,2,A River Runs Through It,TV Show,AMAZON,0.2127005566388923,AMZ_7427
USR_235,3,Shelby American,Movie,NETFLIX,0.2127005566388923,NFX_3244
USR_236,1,The Nutty Professor (1963),Movie,AMAZON,0.20389023670619738,AMZ_505
USR_236,2,Oh My Kadavule,Movie,AMAZON,0.19564382484851187,AMZ_7791
USR_236,3,Cerebrum,Movie,AMAZON,0.19564382484851187,AMZ_9025
USR_237,1,BLADER season1,TV Show,AMAZON,9.492880972769402,AMZ_4259
USR_237,2,Corona,Movie,AMAZON,9.492880972769402,AMZ_6095
USR_237,3,The Boy And The Pirates - A Family Fun Fantasy In Color!,Movie,AMAZON,9.492880972769402,AMZ_8256
USR_238,1,Les Misérables,Movie,NETFLIX,0.3898296257939197,NFX_2120
USR_238,2,Haani,Movie,NETFLIX,0.3838087912725085,NFX_4567
USR_238,3,LEGO House - Home of the Brick,Movie,NETFLIX,0.37755234213323785,NFX_7289
USR_239,1,Les Misérables,Movie,NETFLIX,0.9242771315287844,NFX_2120
USR_239,2,The Dirt,Movie,NETFLIX,0.7393855353699333,NFX_3985
USR_239,3,Naughty Jatts,Movie,NETFLIX,0.7294036053335337,NFX_4594
USR_240,1,Chris D'Elia: No Pain,Movie,NETFLIX,7.6774026907307205,NFX_2686
USR_240,2,Sommore: The Reign Continues,Movie,NETFLIX,7.465421950647331,NFX_4460
USR_240,3,Steve Martin and Martin Short: An Evening You Will Forget for the Rest of Your Life,Movie,NETFLIX,7.465421950647331,NFX_4851
USR_241,1,Trackside Goons,Movie,AMAZON,0.20475610252281246,AMZ_6662
USR_241,2,Hidden Worlds,TV Show,NETFLIX,0.18827354769115975,NFX_4126
USR_241,3,Chal Bhaag,Movie,NETFLIX,0.18640070920134802,NFX_4335
USR_242,1,Massage Detective Joe,TV Show,AMAZON,4.217536778529253,AMZ_1723
USR_242,2,Club Mundo Kids,TV Show,AMAZON,4.217536778529253,AMZ_8477
USR_242,3,Fate/EXTRA Last Encore,TV Show,NETFLIX,4.217536778529253,NFX_4469
USR_243,1,Highlander: The Source,Movie,AMAZON,15.395186686943681,AMZ_2210
USR_243,2,Lovecraft: Fear of the Unknown,Movie,AMAZON,15.395186686943681,AMZ_7800
USR_243,3,Welcome To Happiness,Movie,AMAZON,15.395186686943681,AMZ_7830
USR_244,1,The Ultimate Life,Movie,AMAZON,2.2379981355114875,AMZ_4047
USR_244,2,Kenneth Copeland 2021,TV Show,AMAZON,2.2379981355114875,AMZ_6851
USR_244,3,Is there anybody there?,TV Show,AMAZON,2.2379981355114875,AMZ_7232
USR_245,1,The Wild Life of Dr. Ole,TV Show,DISNEY,0.3146544976754975,DSN_59
USR_245,2,What the Shark?,Movie,DISNEY,0.31442698158920207,DSN_157
USR_245,3,Pick of the Litter,TV Show,DISNEY,0.31330345015210015,DSN_679
USR_246,1,The Yeti Adventures,Movie,NETFLIX,1.0600091007853025,NFX_954
USR_246,2,Dolly Parton’s Christmas on the Square,Movie,NETFLIX,0.9712057643552453,NFX_1663
USR_246,3,Legend of the Guardians: The Owls of Ga'Hoole,Movie,NETFLIX,0.9497501669051693,NFX_7282
USR_247,1,Mary Higgins Clark's: He Sees You When You're Sleeping,Movie,AMAZON,20.16726930334275,AMZ_1726
USR_247,2,Backtrack,Movie,AMAZON,20.16726930334275,AMZ_3172
USR_247,3,Sorority Nightmare,Movie,AMAZON,20.16726930334275,AMZ_7152
USR_248,1,Dolly Parton’s Christmas on the Square,Movie,NETFLIX,0.3231572951744645,NFX_1663
USR_248,2,Barbie: The Princess & the Popstar,Movie,NETFLIX,0.3084017937244437,NFX_6242
USR_248,3,Legend of the Guardians: The Owls of Ga'Hoole,Movie,NETFLIX,0.3084017937244437,NFX_7282
USR_249,1,Project Restoration,TV Show,AMAZON,0.6858786007981802,AMZ_1250
USR_249,2,Password Plus,TV Show,AMAZON,0.681761739463896,AMZ_1369
USR_249,3,Gardeners' World,TV Show,AMAZON,0.681761739463896,AMZ_2386
USR_250,1,Trackside Goons,Movie,AMAZON,0.4931651870225903,AMZ_6662
USR_250,2,Gollu Aur Pappu,Movie,NETFLIX,0.4883321334673471,NFX_2274
USR_250,3,Barely Lethal,Movie,NETFLIX,0.4565833648063515,NFX_6244
USR_251,1,MondoYan,TV Show,AMAZON,0.4173656834058792,AMZ_5801
USR_251,2,Cooking With Paris,TV Show,NETFLIX,0.40627093507662426,NFX_312
USR_251,3,Terrace House: Boys & Girls in the City,TV Show,NETFLIX,0.40627093507662426,NFX_5856
USR_252,1,Eye For An Eye,Movie,NETFLIX,2.5779788276214775,NFX_3023
USR_252,2,My Birthday Song,Movie,NETFLIX,2.5779788276214775,NFX_4796
USR_252,3,Blackway,Movie,NETFLIX,2.2463520441046034,NFX_6330
USR_253,1,Shopno Danob,Movie,AMAZON,1.8902205239693177,AMZ_6532
USR_253,2,The Torture Chamber of Dr. Sadism,Movie,AMAZON,1.7273387740143367,AMZ_7956
USR_253,3,Elvira's Movie Macabre: Night Of The Living Dead,Movie,AMAZON,1.545507550727796,AMZ_8958
USR_254,1,Public Enemies,TV Show,AMAZON,1.3780293376761776,AMZ_1243
USR_254,2,100% Halal,Movie,NETFLIX,1.20967716773601,NFX_1433
USR_254,3,Saawan,Movie,NETFLIX,1.1499179234604224,NFX_3536
USR_255,1,Les Misérables,Movie,NETFLIX,0.28712482348446466,NFX_2120
USR_255,2,The Remix: Hip Hop X Fashion,Movie,NETFLIX,0.2726482785215686,NFX_2219
USR_255,3,Covered: Alive in Asia,Movie,NETFLIX,0.24243536347504818,NFX_6539
USR_256,1,Dolly Parton’s Christmas on the Square,Movie,NETFLIX,0.7348778575398179,NFX_1663
USR_256,2,Barbie: The Princess & the Popstar,Movie,NETFLIX,0.7304907710976588,NFX_6242
USR_256,3,Legend of the Guardians: The Owls of Ga'Hoole,Movie,NETFLIX,0.7304907710976588,NFX_7282
USR_257,1,The Over-The-Hill Gang Rides Again,Movie,AMAZON,1.9388716878524244,AMZ_498
USR_257,2,RED GARTERS,Movie,AMAZON,1.8235591112998706,AMZ_1194
USR_257,3,Big Kill,Movie,AMAZON,1.7649223758622106,AMZ_5995
USR_258,1,Iddari Lokam Okate,Movie,AMAZON,1.3632506886262348,AMZ_2129
USR_258,2,Sketch,Movie,AMAZON,1.3074715575324538,AMZ_5244
USR_258,3,Burn Country,Movie,AMAZON,1.2354553165761961,AMZ_9237
USR_259,1,Cooking With Paris,TV Show,NETFLIX,0.2681392582659365,NFX_312
USR_259,2,Indian Matchmaking,TV Show,NETFLIX,0.2681392582659365,NFX_1060
USR_259,3,Cooked with Cannabis,TV Show,NETFLIX,0.2681392582659365,NFX_2661
USR_260,1,"All's Well, End's Well (2009)",Movie,NETFLIX,1.04295425270928,NFX_4401
USR_260,2,Sairat,Movie,NETFLIX,1.04295425270928,NFX_7922
USR_260,3,Under The Skin,Movie,NETFLIX,1.04295425270928,NFX_8658
USR_261,1,Deadlocked,Movie,AMAZON,0.2703172723577256,AMZ_3887
USR_261,2,Hatchet,Movie,AMAZON,0.2703172723577256,AMZ_8204
USR_261,3,Incarnate,Movie,NETFLIX,0.2703172723577256,NFX_1536
USR_262,1,Bulldog Drummond,Movie,AMAZON,19.37391738394559,AMZ_2942
USR_262,2,2ELEVEN,Movie,AMAZON,19.37391738394559,AMZ_3486
USR_262,3,The Limey,Movie,AMAZON,19.37391738394559,AMZ_3589
USR_263,1,Dexter,TV Show,AMAZON,16.129179778394597,AMZ_2675
USR_263,2,Goodbye Honey,Movie,AMAZON,16.129179778394597,AMZ_8811
USR_263,3,H,TV Show,NETFLIX,16.129179778394597,NFX_2069
USR_264,1,Baby Shark & More Kids Songs - Super Simple Songs,Movie,AMAZON,0.21653408183077894,AMZ_5828
USR_264,2,Baruva 24 Gantegalalli,Movie,AMAZON,0.20996177498285512,AMZ_8715
USR_264,3,Oh Yuck,TV Show,NETFLIX,0.2095233804643743,NFX_2588
USR_265,1,V (Kannada),Movie,AMAZON,1.7444453032074199,AMZ_205
USR_265,2,Asphalt Burning,Movie,NETFLIX,1.5085371327697392,NFX_1445
USR_265,3,The Peacemaker,Movie,NETFLIX,1.5085371327697392,NFX_8448
USR_266,1,Little Dorrit,TV Show,AMAZON,6.637452978372657,AMZ_1841
USR_266,2,Drain the Oceans,TV Show,DISNEY,6.637452978372657,DSN_75
USR_266,3,Hard Tide,Movie,NETFLIX,6.637452978372657,NFX_6924
USR_267,1,Labyrinth,TV Show,AMAZON,0.6852215506893448,AMZ_1910
USR_267,2,Embryo,Movie,AMAZON,0.6154874872315051,AMZ_7861
USR_267,3,Star Kid,Movie,AMAZON,0.6154874872315051,AMZ_8188
USR_268,1,Mary 4 Mayor,Movie,AMAZON,3.144918168782686,AMZ_5805
USR_268,2,The Perfect Blue,Movie,AMAZON,2.89378227411225,AMZ_8240
USR_268,3,Baruva 24 Gantegalalli,Movie,AMAZON,2.89378227411225,AMZ_8715
USR_269,1,The Wild Life of Dr. Ole,TV Show,DISNEY,0.4010623371227891,DSN_59
USR_269,2,Howie Mandel's Animals Doing Things,TV Show,DISNEY,0.38730142585512817,DSN_510
USR_269,3,The Incredible Dr. Pol: Blue Ribbon Kids,Movie,DISNEY,0.36538729987133667,DSN_698
USR_270,1,Tropic Thunder,Movie,AMAZON,0.34270169437131764,AMZ_261
USR_270,2,Hellkat,Movie,AMAZON,0.30562399430414144,AMZ_4815
USR_270,3,Ip Man 4: The Finale,Movie,NETFLIX,0.30562399430414144,NFX_2220
USR_271,1,"Roswell, New Mexico",TV Show,NETFLIX,0.4721322745253213,NFX_2346
USR_271,2,From Dusk Till Dawn,TV Show,NETFLIX,0.4571234706162203,NFX_5690
USR_271,3,Toast of London,TV Show,NETFLIX,0.4515357001592363,NFX_8599
USR_272,1,The Perfect Victim,Movie,AMAZON,0.36550747666350075,AMZ_486
USR_272,2,Dennis the Menace,Movie,NETFLIX,0.3378116747954707,NFX_568
USR_272,3,Motu Patlu: Mission Moon,Movie,NETFLIX,0.33276720442961605,NFX_941
USR_273,1,Down to Earth with Zac Efron,TV Show,NETFLIX,2.401518615633786,NFX_2246
USR_273,2,Million Pound Menu,TV Show,NETFLIX,2.341309994031524,NFX_3558
USR_273,3,Fix It and Finish It,TV Show,NETFLIX,2.0839412744173904,NFX_6766
USR_274,1,A Muppets Christmas: Letters To Santa,Movie,DISNEY,1.177561237189163,DSN_9
USR_274,2,"Ariana grande: excuse me, i love you",Movie,NETFLIX,1.1280793017014117,NFX_1509
USR_274,3,Les Misérables,Movie,NETFLIX,1.0422721277050648,NFX_2120
USR_275,1,Wives Under Suspicion,Movie,AMAZON,0.7135653658876675,AMZ_3978
USR_275,2,Hero 115,Movie,AMAZON,0.679960982775094,AMZ_6330
USR_275,3,Katherine Ryan: Glitter Room,Movie,NETFLIX,0.6429558715843252,NFX_3693
USR_276,1,Cooking With Paris,TV Show,NETFLIX,1.157444762891502,NFX_312
USR_276,2,Indian Matchmaking,TV Show,NETFLIX,1.157444762891502,NFX_1060
USR_276,3,Terrace House: Boys & Girls in the City,TV Show,NETFLIX,1.157444762891502,NFX_5856
USR_277,1,Inside Jokes,TV Show,AMAZON,0.6434911127784773,AMZ_2100
USR_277,2,Todd Barry: The Crowd Work Tour,Movie,AMAZON,0.6030726979845872,AMZ_3659
USR_277,3,Yakov Smirnoff: United We Laugh,Movie,AMAZON,0.5964770933397733,AMZ_5193
USR_278,1,Nick Griffin: Cheer Up,Movie,AMAZON,0.8658700442826462,AMZ_1492
USR_278,2,Yakov Smirnoff: United We Laugh,Movie,AMAZON,0.8576871553121738,AMZ_5193
USR_278,3,Drag Heals,TV Show,AMAZON,0.8483047154253979,AMZ_7496
USR_279,1,Fartsa,TV Show,NETFLIX,0.731246365332879,NFX_5350
USR_279,2,Encounters with Evil,TV Show,NETFLIX,0.728733918218928,NFX_6695
USR_279,3,The Great Train Robbery,TV Show,NETFLIX,0.6619616929545241,NFX_8334
USR_280,1,Heartburn,Movie,AMAZON,10.829391031489203,AMZ_5581
USR_280,2,Can't Cut It,Movie,AMAZON,10.829391031489203,AMZ_8444
USR_280,3,More Sex and The Single Mom,Movie,AMAZON,10.829391031489203,AMZ_9148
USR_281,1,Banana Island Ghost,Movie,NETFLIX,0.6454781258853562,NFX_3166
USR_281,2,White Girl,Movie,NETFLIX,0.6025065712284713,NFX_5694
USR_281,3,For Colored Girls,Movie,NETFLIX,0.5738549253774774,NFX_6776
USR_282,1,Les Misérables,Movie,NETFLIX,1.1465794037637353,NFX_2120
USR_282,2,The Dirt,Movie,NETFLIX,1.0537636769024106,NFX_3985
USR_282,3,Justin Bieber: Never Say Never,Movie,NETFLIX,0.925116266719134,NFX_7154
USR_283,1,A Chinese Ghost Story II,Movie,AMAZON,0.6935372370330581,AMZ_7975
USR_283,2,Star Kid,Movie,AMAZON,0.6705458164973741,AMZ_8188
USR_283,3,The Immortals,Movie,AMAZON,0.6149775117141745,AMZ_8252
USR_284,1,BREAK IT ALL: The History of Rock in Latin America,TV Show,NETFLIX,3.0435401310305212,NFX_1533
USR_284,2,7 (Seven),TV Show,NETFLIX,3.0435401310305212,NFX_6024
USR_284,3,"Drugs, Inc.",TV Show,NETFLIX,2.9446603714268997,NFX_6651
USR_285,1,Cooking With Paris,TV Show,NETFLIX,0.9635638786743483,NFX_312
USR_285,2,Indian Matchmaking,TV Show,NETFLIX,0.9635638786743483,NFX_1060
USR_285,3,Terrace House: Boys & Girls in the City,TV Show,NETFLIX,0.9635638786743483,NFX_5856
USR_286,1,Cuckoo,TV Show,NETFLIX,0.3760706663878827,NFX_514
USR_286,2,Taxi Ballad,Movie,NETFLIX,0.3108018817148429,NFX_1824
USR_286,3,Les Misérables,Movie,NETFLIX,0.30353813155570986,NFX_2120
USR_287,1,Fatherhood,Movie,NETFLIX,0.4276119445550707,NFX_685
USR_287,2,Ginny & Georgia - The Afterparty,Movie,NETFLIX,0.4028148140490789,NFX_1262
USR_287,3,Taxi Ballad,Movie,NETFLIX,0.38151467849173,NFX_1824
USR_288,1,The Tourist,Movie,NETFLIX,2.791586710251505,NFX_609
USR_288,2,The Bund,Movie,NETFLIX,2.7731487754736444,NFX_8231
USR_288,3,XXX: State of the Union,Movie,NETFLIX,2.7731487754736444,NFX_8767
USR_289,1,Star Trek: Deep Space Nine,TV Show,AMAZON,0.8135063209421751,AMZ_908
USR_289,2,Defendor,Movie,AMAZON,0.6983473627685126,AMZ_7817
USR_289,3,Star Kid,Movie,AMAZON,0.688867845761805,AMZ_8188
USR_290,1,The World's Most Amazing Vacation Rentals,TV Show,NETFLIX,0.26173537312196066,NFX_74
USR_290,2,We Are the Champions,TV Show,NETFLIX,0.2545016486366974,NFX_1688
USR_290,3,Million Pound Menu,TV Show,NETFLIX,0.23890974640076978,NFX_3558
USR_291,1,Alex James: Slowing Down Fast Fashion,Movie,AMAZON,1.5682608894125414,AMZ_4171
USR_291,2,The Legend: The Bessie Coleman Story,Movie,AMAZON,1.4422615950253932,AMZ_4269
USR_291,3,Roving Mars,Movie,DISNEY,1.4422615950253932,DSN_1171
USR_292,1,Humans,TV Show,AMAZON,0.41006178064771964,AMZ_2167
USR_292,2,Taxi Ballad,Movie,NETFLIX,0.33134618218283285,NFX_1824
USR_292,3,Christmas in the Smokies,Movie,NETFLIX,0.3180539354564651,NFX_6479
USR_293,1,Shane Mauss: Mating Season,Movie,AMAZON,1.6333972387262963,AMZ_1038
USR_293,2,Inside Jokes,TV Show,AMAZON,1.3786226148565506,AMZ_2100
USR_293,3,Yakov Smirnoff: United We Laugh,Movie,AMAZON,1.2126097532429752,AMZ_5193
USR_294,1,Chris D'Elia: No Pain,Movie,NETFLIX,0.34434397021733865,NFX_2686
USR_294,2,Sommore: The Reign Continues,Movie,NETFLIX,0.34434397021733865,NFX_4460
USR_294,3,Steve Martin and Martin Short: An Evening You Will Forget for the Rest of Your Life,Movie,NETFLIX,0.3076408218936374,NFX_4851
USR_295,1,Voyage Into Space,Movie,AMAZON,0.35284366275952606,AMZ_172
USR_295,2,Humans,TV Show,AMAZON,0.3411953881782037,AMZ_2167
USR_295,3,Cosmos,Movie,AMAZON,0.3411953881782037,AMZ_2780
USR_296,1,Heavy,Movie,NETFLIX,4.504307081893342,NFX_314
USR_296,2,Captain Fantastic,Movie,NETFLIX,4.504307081893342,NFX_1259
USR_296,3,Free Fire,Movie,NETFLIX,4.504307081893342,NFX_3389
USR_297,1,Little Charmers,TV Show,AMAZON,1.9672280731739524,AMZ_6122
USR_297,2,Nerdland,Movie,AMAZON,1.9110730698252394,AMZ_6906
USR_297,3,Bheeshma,Movie,NETFLIX,1.7342151738382237,NFX_2629
USR_298,1,Legend of the Red Dragon,Movie,AMAZON,2.617353709611257,AMZ_4280
USR_298,2,Adrift,Movie,NETFLIX,2.38395840457177,NFX_2059
USR_298,3,The Lost Husband,Movie,NETFLIX,2.182159692593121,NFX_2146
USR_299,1,Suburra: Blood on Rome,TV Show,NETFLIX,1.308693720454037,NFX_1782
USR_299,2,Agent,TV Show,NETFLIX,1.2556123344480534,NFX_3111
USR_299,3,Mossad 101,TV Show,NETFLIX,1.1653502103475937,NFX_4776
USR_300,1,O Kadhal Kanmani,Movie,NETFLIX,16.08406850714803,NFX_257
USR_300,2,Cinema Bandi,Movie,NETFLIX,16.08406850714803,NFX_877
USR_300,3,Gabriel and the Mountain,Movie,NETFLIX,16.08406850714803,NFX_6819
USR_301,1,The Story of Egypt,TV Show,AMAZON,1.9691573525978459,AMZ_434
USR_301,2,The Force: Manchester,TV Show,AMAZON,1.9635897384640861,AMZ_653
USR_301,3,Prescription Thugs,Movie,AMAZON,1.7388007972197501,AMZ_1268
USR_302,1,Never Too Late,Movie,AMAZON,0.5933439762987792,AMZ_3958
USR_302,2,Double Whammy,Movie,AMAZON,0.5661841074329603,AMZ_7118
USR_302,3,The Discreet Charm of the Bourgeoisie,Movie,AMAZON,0.5609085822623001,AMZ_8179
USR_303,1,Raasi,Movie,AMAZON,0.986852478118176,AMZ_4531
USR_303,2,Unishe April,Movie,AMAZON,0.986852478118176,AMZ_5609
USR_303,3,Oru Naal Koothu,Movie,AMAZON,0.986852478118176,AMZ_7335
USR_304,1,Jindua,Movie,NETFLIX,3.802605999298989,NFX_3195
USR_304,2,Happy Times,Movie,NETFLIX,3.802605999298989,NFX_6921
USR_304,3,Incir Receli 2,Movie,NETFLIX,3.802605999298989,NFX_7062
USR_305,1,The Prince Family,TV Show,AMAZON,0.649138100532607,AMZ_479
USR_305,2,Rain On Leaves (short),Movie,AMAZON,0.649138100532607,AMZ_1219
USR_305,3,Beautiful Northern California with music,Movie,AMAZON,0.649138100532607,AMZ_3122
USR_306,1,SHK HeroForce,TV Show,AMAZON,0.9854081633096204,AMZ_1020
USR_306,2,Kaijudo: Rise of the Duel Masters,TV Show,AMAZON,0.9854081633096204,AMZ_1972
USR_306,3,The Cat in the Hat Knows a Lot About That!,TV Show,AMAZON,0.9854081633096204,AMZ_8798
USR_307,1,Boys Over Flowers,TV Show,AMAZON,0.6430396721266075,AMZ_2986
USR_307,2,Funny Face,Movie,AMAZON,0.589306895395065,AMZ_7854
USR_307,3,Lemonade Mouth,Movie,DISNEY,0.5881923178669766,DSN_1012
USR_308,1,Once Upon a Snowman,Movie,DISNEY,0.531725272800085,DSN_383
USR_308,2,Frenemies,Movie,DISNEY,0.5132872412339226,DSN_902
USR_308,3,Pollyanna,Movie,DISNEY,0.5132872412339226,DSN_1143
USR_309,1,You and I,Movie,AMAZON,0.4910139856232378,AMZ_3574
USR_309,2,Onirica,Movie,AMAZON,0.4161353801787629,AMZ_7390
USR_309,3,Mother's Day,Movie,AMAZON,0.4104366097676053,AMZ_8199
USR_310,1,Evil Boy,Movie,AMAZON,1.5470643128717934,AMZ_5208
USR_310,2,Mama Drama,Movie,NETFLIX,1.0871769886250042,NFX_501
USR_310,3,Mahabharat,Movie,NETFLIX,1.024246847785475,NFX_7380
USR_311,1,Loveyatri - The Journey of Love,Movie,AMAZON,3.170378283113045,AMZ_1794
USR_311,2,Zaki Chan,Movie,AMAZON,3.0168951095046723,AMZ_4705
USR_311,3,Plug Love,Movie,AMAZON,3.0168951095046723,AMZ_5734
USR_312,1,Masterminds,Movie,AMAZON,0.44536532017680497,AMZ_1716
USR_312,2,Onirica,Movie,AMAZON,0.36581815979319265,AMZ_7390
USR_312,3,Knights of Sidonia,TV Show,NETFLIX,0.36037693500530404,NFX_7217
USR_313,1,Neath Brooklyn Bridge,Movie,AMAZON,1.5925861455561907,AMZ_1508
USR_313,2,Corporate,Movie,AMAZON,1.4891539526230706,AMZ_2785
USR_313,3,You and I,Movie,AMAZON,1.420021594191507,AMZ_3574
USR_314,1,Smiles of Sad Men,Movie,AMAZON,1.224286499971664,AMZ_4689
USR_314,2,The International Player,Movie,NETFLIX,1.0506440490555269,NFX_2636
USR_314,3,The Holiday Calendar,Movie,NETFLIX,1.0332028613837752,NFX_4417
USR_315,1,Making of Michael Jordan's Playground,Movie,AMAZON,0.9381215366046723,AMZ_1756
USR_315,2,Dark State,Movie,AMAZON,0.8296443172943624,AMZ_7205
